StoreID,StoreName,Address,City,Region,Postcode,Country,CountryCode,Latitude,Longitude,Phone,Website,OpeningHours,Source,SourceRef,SourceURL,RetrievedAt
DEC-01740,Decathlon,"Emek Adnan Menderes Mahallesi, Mudanya Yolu 9 Km., 16140 Osmangazi/Bursa",Bursa,Bursa,16140,Türkiye,TR,40.2504451,28.9587820,+90 224 241 84 34,https://www.decathlon.com.tr/store-view/magaza-spor-bursa-korupark-avm-0070193501935,Mo-Th 10:00-22:00; Fr-Sa 10:00-22:30; Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070193501935;node/5707662321,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/5707662321,2026-07-11T20:29:07+00:00
DEC-01741,Decathlon,"Horizon Garden AVM, Sümer, Çal Cd. Bina No: 1 BB No: 136 20050 Denizli Merkezefendi/Denizli, Türkiye",DENIZLI,Denizli,20010,Türkiye,TR,37.7903979,29.0894546,+90 850 201 0892,https://www.decathlon.com.tr/store-view/magaza-spor-denizli-horizon-garden-0070344603446,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070344603446;node/13260960145,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/13260960145,2026-07-11T20:29:07+00:00
DEC-01742,Decathlon,"Merkez, Forum Avm, Fabrika Mahallesi, Elazığ Cd. D:No:165, 21120 Yenişehir",Diyarbakır,Diyarbakir,21120,Türkiye,TR,37.9576700,40.1835100,+90 850 201 2252,https://www.decathlon.com.tr/store-view/magaza-spor-diyarbakir-forum-diyarbakir-0070305303053,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070305303053,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01743,Decathlon,,Esenler,Istanbul,,Türkiye,TR,41.0735982,28.9222139,,https://www.decathlon.com.tr,,OpenStreetMap,node/11022039175,https://www.openstreetmap.org/node/11022039175,2026-07-11T20:29:07+00:00
DEC-01744,Decathlon,"Eskibağlar Mahallesi, Üniverste Blv. No:21, Espark Alışveriş Merkezi Tepebaşı/Eskişehir",Eskişehir,Eskisehir,26170,Türkiye,TR,39.7826023,30.5104316,+90 222 333 03 04,https://www.decathlon.com.tr/store-view/magaza-spor-eskisehir-espark-avm-0070232802328,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070232802328;node/9372094492,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/9372094492,2026-07-11T20:29:07+00:00
DEC-01745,Decathlon,"Maraşal Fevzi Çakmak Blv. Sankopark Sokak, Şehitkamil / Gaziantep",Gaziantep,Gaziantep,27060,Türkiye,TR,37.0631000,37.3611700,+90 850 201 2081,https://www.decathlon.com.tr/store-view/magaza-spor-gaziantep-sankopark-avm-0070271302713,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070271302713;node/9278226940,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/9278226940,2026-07-11T20:29:07+00:00
DEC-01746,Decathlon,,Gaziemir,Izmir,,Türkiye,TR,38.3383999,27.1342477,,,Mo-Su 10:00-22:00,OpenStreetMap,node/4044822785;node/11624020272,https://www.openstreetmap.org/node/4044822785; https://www.openstreetmap.org/node/11624020272,2026-07-11T20:29:07+00:00
DEC-01747,Decathlon,1 Adnan Kahveci,ISTANBU#L,Istanbul,34528,Türkiye,TR,40.9988818,28.6293961,+90 850 202 1438,https://www.decathlon.com.tr/store-view/magaza-spor-perlavista-0070354103541,,AllThePlaces / localisateur officiel,0070354103541,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01748,Decathlon,"Ataşehir Atatürk, Ataşehir Blv., 34758 Ataşehir/İstanbul",ISTANBUL,Istanbul,34758,Türkiye,TR,40.9941750,29.1218458,+90 850 202 0983,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-metropol-istanbul-0070097600976,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070097600976;node/13598351351,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/13598351351,2026-07-11T20:29:07+00:00
DEC-01749,Decathlon,"Marmara Forum AVM, Osmaniye Mahallesi, Çobançeşme Koşuyolu Bulvari",ISTANBUL,Istanbul,34146,Türkiye,TR,40.9991380,28.8850050,+90 212 466 66 22,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-marmara-forum-avm-0070081300813,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070081300813;node/4041855373,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/4041855373,2026-07-11T20:29:07+00:00
DEC-01750,Decathlon,"İstanbul Cevahir Alışveriş ve Eğlence Merkezi, Büyükdere Cad. No:22, Kat 1 Mağaza (Bağımsız Bölüm) No: 118 Şişli",ISTANBUL,Istanbul,34360,Türkiye,TR,41.0630798,28.9925265,+90 850 201 0896,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-cevahir-avm-0070305103051,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070305103051;node/11985206560,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/11985206560,2026-07-11T20:29:07+00:00
DEC-01751,Decathlon,"Mall Of İstanbul, Başakşehir, Süleyman Demirel Bulvarı, Istanbul",ISTANBUL,Istanbul,34480,Türkiye,TR,41.0681800,28.8046430,+90 850 201 2945,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-mall-of-istanbul-avm-0070084500845,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070084500845,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01752,Decathlon,"Optimum Outlet AVM, Akçay Cad.No:101 Ege Serbest Bölge Karşısı Gaziemir İZMİR",IZMIR,Izmir,35410,Türkiye,TR,38.3014000,27.1392000,+90 850 201 9134,https://www.decathlon.com.tr/store-view/magaza-spor-izmir-optimum-avm-0070070700707,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070070700707,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01753,Decathlon,"İçerenköy Mahallesi, Kayışdağı Caddesi, Dış Kapı No:2 City's İstanbul AVM İç Kapı No: 3-A Ataşehir",Istanbul,Istanbul,34752,Türkiye,TR,40.9797204,29.1001702,+90 850 201 2284,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-kozyatagi-citys-avm-0070311803118,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070311803118,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01754,Decathlon,"Yeşilova Mahallesi, 4174 sokak, A Blok, No: 84, İç kapı No: 101 Bornova",Izmir,Izmir,35080,Türkiye,TR,38.4309800,27.2109500,+90 850 202 2302,https://www.decathlon.com.tr/store-view/magaza-spor-izmir-point-bornova-0070305203052,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070305203052;node/11195509640,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/11195509640,2026-07-11T20:29:07+00:00
DEC-01755,Decathlon,SYMBOL AVM OVACIK MAH. D-100 KARAYOLU ÜZERİ NO:28/A BAŞİSKELE,KOCAELİ,Kocaeli,41140,Türkiye,TR,40.7596350,29.9782880,+90 262 502 05 25,https://www.decathlon.com.tr/store-view/magaza-spor-kocaeli-symbol-avm-0070109501095,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070109501095;node/4041855371,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/4041855371,2026-07-11T20:29:07+00:00
DEC-01756,Decathlon,"Alparslan Mah., Org. Eşref Bitlis Blv No:10, Melikgazi",Kayseri,Kayseri,38030,Türkiye,TR,38.7274641,35.5188781,+90 352 223 04 34,https://www.decathlon.com.tr/store-view/magaza-spor-kayseri-kayseri-park-avm-0070194301943,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070194301943,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01757,Decathlon,"ERASTA ANTALYA Dumlupınar Bulvarı No:49, Kepez/Antalya",Kepez,Antalya,07090,Türkiye,TR,36.9072150,30.6641400,+90 850 201 8848,https://www.decathlon.com.tr/store-view/magaza-spor-antalya-erasta-avm-0070138601386,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070138601386;node/6074938088,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/6074938088,2026-07-11T20:29:07+00:00
DEC-01758,Decathlon,"Bedir, Ataseven Cd. No:2 Selçuklu / Konya",Konya,Konya,42100,Türkiye,TR,37.9055570,32.4948230,+90 850 201 2251,https://www.decathlon.com.tr/store-view/magaza-spor-konya-kent-plaza-0070271402714,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070271402714,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01759,Decathlon,Palm City Mersin Alisveris Merkezi Decathlon Magazasi Limonluk Mah. Vali Huseyin Aksoy Caddesi No: 2 E Blok Mersin,MERSIN,Mersin,33112,Türkiye,TR,36.7834000,34.6055000,+90 850 201 2961,https://www.decathlon.com.tr/store-view/magaza-spor-mersin-palm-city-avm-0070084300843,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070084300843,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01760,Decathlon,"Midtown AVM, Ortakent, Bodrum",MUGLA,Mugla,48430,Türkiye,TR,37.0273000,27.3323000,+90 850 202 0934,https://www.decathlon.com.tr/store-view/magaza-spor-mugla-midtown-avm-0070086400864,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070086400864,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01761,Decathlon,,Mahmutbey,Istanbul,,Türkiye,TR,41.0622290,28.8061252,,,,OpenStreetMap,node/4041855374,https://www.openstreetmap.org/node/4041855374,2026-07-11T20:29:07+00:00
DEC-01762,Decathlon,,Mercin,Mersin,,Türkiye,TR,36.7999283,34.5958811,,,,OpenStreetMap,node/4045525216,https://www.openstreetmap.org/node/4045525216,2026-07-11T20:29:07+00:00
DEC-01763,Decathlon,,Ortakent,Mugla,,Türkiye,TR,37.0567909,27.3596887,,,,OpenStreetMap,node/4044816264,https://www.openstreetmap.org/node/4044816264,2026-07-11T20:29:07+00:00
DEC-01764,Decathlon,Adres: Arabacıalanı Mah. Mert Sk. Serdivan AVM NO:25 İç Kapı NO: 5 SERDİVAN / SAKARYA,SAKARYA,Sakarya,54055,Türkiye,TR,40.7764339,30.3696610,+90 850 283 1651,https://www.decathlon.com.tr/store-view/magaza-spor-sakarya-serdivan-avm-0070322903229,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070322903229,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01765,Decathlon,"Piazza AVM, Yeni Mahalle Çarşamba Caddesi No:52",SAMSUN,Samsun,55200,Türkiye,TR,41.2797000,36.3361000,+90 850 201 0863,https://www.decathlon.com.tr/store-view/magaza-spor-samsun-piazza-avm-0070075500755,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070075500755,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01766,Decathlon,,Samsun,Samsun,,Türkiye,TR,41.2773312,36.3525666,,,,OpenStreetMap,node/4041855375,https://www.openstreetmap.org/node/4041855375,2026-07-11T20:29:07+00:00
DEC-01767,Decathlon,"Kazımiye Mh. Salih Omurtak Cd. No:15, Çorlu / TEKİRDAĞ",TEKİRDAĞ,Tekirdag,59850,Türkiye,TR,41.1520800,27.8294233,+90 282 673 67 64,https://www.decathlon.com.tr/store-view/magaza-spor-tekirdag-trend-arena-avm-0070136301363,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070136301363;node/5534600837,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/5534600837,2026-07-11T20:29:07+00:00
DEC-01768,Decathlon,"Kalkınma, 2. Sahil Yolu Cd No:101, 61200 Menteng/Ortahisar/Trabzon, Türkiye",TRABZON,Trabzon,61200,Türkiye,TR,40.9995614,39.7601746,+90 850 201 0882,https://www.decathlon.com.tr/store-view/magaza-spor-trabzon-forum-trabzon-avm-0070318303183,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070318303183,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01769,Decathlon,"Yenişehir Mah., Dedepaşa Cad. No:19 Viaport AVM Mağaza No:002",istanbul,Istanbul,34912,Türkiye,TR,40.9389750,29.3242270,+90 850 201 7816,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-viaport-avm-0070193201932,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070193201932;node/6709371735,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/6709371735,2026-07-11T20:29:07+00:00
DEC-01770,Decathlon,Zeytinlik mah. Halit Ziya Uşaklıgil cad. No:1 Mağaza No:4-5-6,İSTANBUL,Istanbul,34140,Türkiye,TR,40.9779490,28.8735400,+90 212 570 56 14,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-carousel-avm-0070192301923,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070192301923;node/12320844096,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/12320844096,2026-07-11T20:29:07+00:00
DEC-01771,Decathlon,Bayrampaşa Forum İstanbul AVM,İSTANBUL,Istanbul,34000,Türkiye,TR,41.0482000,28.9005000,+90 212 640 05 12,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-forum-istanbul-avm-0070053800538,Mo-Th 10:00-22:00; Fr 12:00-22:00; Sa-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070053800538,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01772,Decathlon,"Mithatpaşa caddesi No : 44 Balçova /İZMİR EGE PARK BALÇOVA MODA VE ALIŞVERİŞ MERKEZİ, Mağaza no: Z 34",İZMİR,Izmir,35330,Türkiye,TR,38.3949640,27.0440910,+90 232 277 78 06,https://www.decathlon.com.tr/store-view/magaza-spor-izmir-ege-park-avm-0070133101331,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070133101331;node/4045444169,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/4045444169,2026-07-11T20:29:07+00:00
DEC-01773,Decathlon,"Cevizli Mahallesi, Tugay Yolu caddesi Maltepe Park AVM D Blok No:67/1 İç kapı no:3 MALTEPE İSTANBUL",İstanbul,Istanbul,34846,Türkiye,TR,40.9190000,29.1640000,+90 850 201 2073,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-maltepe-park-avm-0070150201502,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070150201502,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01774,Decathlon,"Optimum Outlet, Yeni Sahra Mahallesi, Demokrasi Cd No:2, Ataşehir/İstanbul",İstanbul,Istanbul,34746,Türkiye,TR,40.9882910,29.0857460,+90 216 664 16 46,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-optimum-avm-0070198001980,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070198001980,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01775,Decathlon,Fatih Cad. No: 1 Acıbadem Kadıköy - Istanbul,İstanbul,Istanbul,34718,Türkiye,TR,40.9996133,29.0315208,+90 216 326 10 64,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-tepe-nautilus-avm-0070246502465,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070246502465;node/11022156118,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/11022156118,2026-07-11T20:29:07+00:00
DEC-01776,Decathlon,"Turgut Özal Mahallesi, E-5 Üzeri Haramidere Esenyurt",İstanbul,Istanbul,34903,Türkiye,TR,41.0041680,28.6885760,+90 850 201 4489,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-torium-avm-0070193101931,Mo-Th 10:00-22:00; Fr-Sa 10:00-22:30; Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070193101931;node/10711854918,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/10711854918,2026-07-11T20:29:07+00:00
DEC-01777,Decathlon,"Fatih Sultan Mehmet Mah. Balkan Cd, No:62, 34771",İstanbul,Istanbul,34771,Türkiye,TR,41.0265000,29.1264000,+90 850 201 0126,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-meydan-istanbul-avm-0070151301513,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070151301513,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01778,Decathlon,"İstiklal Mahallesi, İstiklal Cad. Demirören İstiklal No:50, 34435, Beyoğlu/İstanbul, Turkey",İstanbul,Istanbul,34435,Türkiye,TR,41.0349930,28.9800590,+90 212 249 10 30,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-istiklal-mall-0070221002210,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070221002210;node/6919639486,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/6919639486,2026-07-11T20:29:07+00:00
DEC-01779,Decathlon,,İstanbul,Istanbul,34045,Türkiye,TR,41.0461879,28.8953036,+90 212 640 0512,https://www.decathlon.com.tr/,10:00-22:00,OpenStreetMap,way/401781138,https://www.openstreetmap.org/way/401781138,2026-07-11T20:29:07+00:00
DEC-01780,Decathlon,"Yeşilpınar, Şht. Metin Kaya Sk. No: 11/1 Eyüp",İstanbul,Istanbul,34065,Türkiye,TR,41.0707133,28.9215171,+90 212 890 59 78,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-vialand-avm-0070246802468,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070246802468,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01781,Decathlon,"Esentepe, Büyükdere Cd. No:181, 34394 Şişli/İstanbul, Turkey",İstanbul,Istanbul,34330,Türkiye,TR,41.0770000,29.0110000,+90 850 201 0866,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-ozdilekpark-0070160401604,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel; OpenStreetMap,0070160401604;node/6257242587,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1; https://www.openstreetmap.org/node/6257242587,2026-07-11T20:29:07+00:00
DEC-01782,Decathlon,"Ayazağa Mahallesi, Cendere Cd. 109/C, Sarıyer",İstanbul,Istanbul,34396,Türkiye,TR,41.1092160,28.9861290,+90 212 803 46 58,https://www.decathlon.com.tr/store-view/magaza-spor-istanbul-vadistanbul-avm-0070191101911,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070191101911,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01783,Decathlon,"Yalı Mahallesi 6522 Sokak No:3 Hilltown Karşıyaka AVM, Karşıyaka / İzmir",İzmir,Izmir,35590,Türkiye,TR,38.4787886,27.0746853,+90 232 504 62 01,https://www.decathlon.com.tr/store-view/magaza-spor-izmir-hilltown-avm-0070244302443,Mo-Su 10:00-22:00,AllThePlaces / localisateur officiel,0070244302443,https://api.woosmap.com/stores?key=woos-02fa0b82-a54d-3cc3-bdfa-3ce69249f220&stores_by_page=300&page=1,2026-07-11T20:29:07+00:00
DEC-01784,Декатлон,,Fontanka,Odessa,,Ukraine,UA,46.5642661,30.8337539,,,,OpenStreetMap,node/9573960133,https://www.openstreetmap.org/node/9573960133,2026-07-11T20:29:07+00:00
DEC-01785,Decathlon,,Kiev,Kyiv City,,Ukraine,UA,50.4549724,30.6367224,,,Mo-Su 10:00-22:00,OpenStreetMap,node/12178236873,https://www.openstreetmap.org/node/12178236873,2026-07-11T20:29:07+00:00
DEC-01786,Декатлон,,Kiev,Kyiv City,,Ukraine,UA,50.4915964,30.4872008,,https://www.decathlon.ua,Mo-Su 09:00-22:00,OpenStreetMap,node/6358349455,https://www.openstreetmap.org/node/6358349455,2026-07-11T20:29:07+00:00
DEC-01787,Декатлон,,Kotsyubyns'ke,Kyiv City,,Ukraine,UA,50.4973398,30.3623224,,https://www.decathlon.ua/,Mo-Su 09:00-22:00,OpenStreetMap,node/7173313230,https://www.openstreetmap.org/node/7173313230,2026-07-11T20:29:07+00:00
